name_da,new_id,name
"TMI#D642.3 ""Transformation to escape lover.""",D642.3,"TMI # D642.3 ""Transformation to escape lover."""
"TMI#B191 ""Animal as magician.""",B191,"TMI # B191 ""Animal as magician."""
"ATU#1804D ""The Shadow of the Donkey""",1804D,"ATU # 1804D ""The Shadow of the Donkey"""
"TMI#J1169.7 ""Suit about the ass's shadow.""",J1169.7,"TMI # J1169.7 ""Suit about the ass's shadow."""
"TMI#D169 ""Transformation: man to bird--miscellaneous.""",D169,"TMI # D169 ""Transformation: man to bird - miscellaneous."""
"TMI#L420.0 """"",L420.0,"TMI # L420.0 """""
"TMI#A2241.6 ""Jay borrows cuckoo's skin.""",A2241.6,"TMI # A2241.6 ""Jay borrows cuckoo's skin."""
"ATU#235 ""The Jay Borrows the Cuckoo’s Skin""",235,"ATU # 235 ""The Jay Borrows the Cuckoo's Skin"""
"TMI#A2313.1 ""Origin of cuckoo's feathers.""",A2313.1,"TMI # A2313.1 ""Origin of cuckoo's feathers."""
"TMI#A2241 ""Animal characteristics: borrowing and not returning.""",A2241,"TMI # A2241 ""Animal characteristics: borrowing and not returning."""
"ATU#985 ""Brother Chosen Rather than Husband or Son""",985,"ATU # 985 ""Brother Chosen Rather Than Husband or Son"""
"TMI#P253.3 ""Brother chosen rather than husband or son.""",P253.3,"TMI # P253.3 ""Brother chosen rather than husband or son."""
"TMI#Q286 ""Uncharitableness punished.""",Q286,"TMI # Q286 ""Uncharitableness punished."""
"TMI#N384.0.1 ""Madness from fright.""",N384.0.1,"TMI # N384.0.1 ""Madness from fright."""
"TMI#N384.0 """"",N384.0,"TMI # N384.0 """""
"TMI#N384 ""Death from fright.""",N384,"TMI # N384 ""Death from fright."""
"TMI#C723 ""Tabu: combing hair.""",C723,"TMI # C723 ""Tabu: combing hair."""
"TMI#T555.1 ""Woman gives birth to a fruit.""",T555.1,"TMI # T555.1 ""Woman gives birth to a fruit."""
"TMI#K445 ""The emperor's new clothes.""",K445,"TMI # K445 ""The emperor's new clothes."""
"TMI#G304.2.4 ""Antipathies of trolls.""",G304.2.4,"TMI # G304.2.4 ""Antipathies or trolls."""
"TMI#D1851 ""Immortality bestowed.""",D1851,"TMI # D1851 ""Immortality bestowed."""
ATU#1534C*,1534C*,ATU # 1534C *
"TMI#J253 """"",J253,"TMI # J253 """""
"ATU#1416 ""The Mouse in the Silver Jug""",1416,"ATU # 1416 ""The Mouse in the Silver Jug"""
"TMI#C324 ""Tabu: looking into jug.""",C324,"TMI # C324 ""Tabu: looking into jug."""
"TMI#H1554.1 ""Test of curiosity: mouse in jug.""",H1554.1,"TMI # H1554.1 ""Test of curiosity: mouse in jug."""
"TMI#F511.0.9 ""Person with animal's head.""",F511.0.9,"TMI # F511.0.9 ""Person with animal's head."""
"TMI#D1355.13 ""Love-spot.""",D1355.13,"TMI # D1355.13 ""Love-spot."""
"TMI#J2461.1.4 ""Literal numskull cuts peas into four parts.""",J2461.1.4,"TMI # J2461.1.4 ""Literal numskull cuts peas into four parts."""
"TMI#K1084 ""Liar brings about fight between dupes.""",K1084,"TMI # K1084 ""Liar brings about fight between dupes."""
"TMI#J1867 ""Man punishes offending part of his body.""",J1867,"TMI # J1867 ""Man punishes offending part of his body."""
"ATU#980* ""The Painter and the Architect""",980*,"ATU # 980 * ""The Painter and the Architect"""
"TMI#F721.1 ""Underground passages.""",F721.1,"TMI # F721.1 ""Underground Passages."""
"TMI#D1417 ""Magic object imprisons person.""",D1417,"TMI # D1417 ""Magic object imprisons person."""
"TMI#C498 ""Speaking tabu: the one forbidden expression.""",C498,"TMI # C498 ""Speaking taboo: the one forbidden expression."""
"ATU#1419B ""The Animal in the Chest""",1419B,"ATU # 1419B ""The Animal in the Chest"""
"TMI#K1515 ""The animal in the chest.""",K1515,"TMI # K1515 ""The animal in the chest."""
"TMI#H1284 ""Quest for sun for answer to questions.""",H1284,"TMI # H1284 ""Quest for sun for answer to questions."""
"TMI#D1739 ""Acquisition of magic power--miscellaneous.""",D1739,"TMI # D1739 ""Acquisition of magic power - miscellaneous."""
"TMI#T471.0 """"",T471.0,"TMI # T471.0 """""
"TMI#K634.1 ""Escape by throwing captor's clothes on the fire.""",K634.1,"TMI # K634.1 ""Escape by throwing captor's clothes on the fire."""
"ATU#823A* ""A Mother Dies of Fright when she Learns that she Was About to Commit Incest with her Son""",823A*,"ATU # 823A * ""A Mother Dies of Fright When She Learns That She Was About to Commit Incest with Her Son"""
"TMI#N383.3 ""Mother dies of fright when she learns that she was about to commit incest with her son.""",N383.3,"TMI # N383.3 ""Mother dies of fright when she learns that she was about to commit incest with her son."""
"TMI#T412.2 ""Incognito son tempts mother to see whether all women are wicked.""",T412.2,"TMI # T412.2 ""Incognito son tempts mother to see if all women are wicked."""
"TMI#B731.2 ""Green horse.""",B731.2,"TMI # B731.2 ""Green horse."""
"TMI#B731 ""Fanciful color of animal.""",B731,"TMI # B731 ""Fanciful color of animal."""
ATU#934A,934A,ATU # 934A
"TMI#J2371 ""Absurd scientific speculations.""",J2371,"TMI # J2371 ""Absurd scientific speculations."""
ATU#1832C*,1832C*,ATU # 1832C *
"ATU#1832* ""The Boy Answers the Clergyman""",1832*,"ATU # 1832 * ""The Boy Answers the Clergyman"""
"ATU#775 ""Midas' Short-sighted Wish""",775,"ATU # 775 ""Midas' Short-sighted Wish"""
"TMI#J2072.1 ""Short-sighted wish: Midas's touch.""",J2072.1,"TMI # J2072.1 ""Short-sighted wish: Midas's touch."""
"ATU#1200A ""Sowing the Seed in One Place""",1200A,"ATU # 1200A ""Sowing the Seed in One Place"""
"TMI#D571 ""Transformation by throwing object or person.""",D571,"TMI # D571 ""Transformation by throwing object or person."""
ATU#1738A*,1738A*,ATU # 1738A *
"TMI#J2119.2 ""Straight path not always shortest.""",J2119.2,"TMI # J2119.2 ""Straight path not always shortest."""
"TMI#J2119 ""Remedies worse than the disease--miscellaneous.""",J2119,"TMI # J2119 ""Remedies worse than the disease - miscellaneous."""
"ATU#1538 ""The Revenge of the Cheated Man (previously The Youth Cheated in Selling Oxen)""",1538,"ATU # 1538 ""The Revenge of the Cheated Man (previously The Youth Cheated in Selling Oxen)"""
"TMI#K713.1 ""Deception into allowing oneself to be tied.""",K713.1,"TMI # K713.1 ""Deception into allowing oneself to be tied."""
"TMI#K1825.1.3 ""Trickster masks as doctor and punishes his cheaters.""",K1825.1.3,"TMI # K1825.1.3 ""Trickster masks as a doctor and punishes his cheaters."""
"TMI#D1336 ""Magic object gives weakness.""",D1336,"TMI # D1336 ""Magic object gives weakness."""
"TMI#A2435.2 ""Nature of animal's food.""",A2435.2,"TMI # A2435.2 ""Nature of animal's food."""
"TMI#Z124 ""Valor personified.""",Z124,"TMI # Z124 ""Valor personified."""
"TMI#C32 ""Tabu: offending supernatural husband.""",C32,"TMI # C32 ""Tabu: offending supernatural husband."""
"TMI#A2752 ""Thorns on plants.""",A2752,"TMI # A2752 ""Thorns on plants."""
"TMI#H251.2 ""Stone of truth.""",H251.2,"TMI # H251.2 ""Stone of truth."""
"TMI#C752.2 ""Tabu: doing certain thing after sunrise.""",C752.2,"TMI # C752.2 ""Tabu: doing certain thing after sunrise."""
"TMI#C752 ""Tabu: doing thing after certain time.""",C752,"TMI # C752 ""Tabu: doing thing after certain time."""
"ATU#1689B ""The Unedible Meat (previously The Recipe is Saved)""",1689B,"ATU # 1689B ""The Unedible Meat (previously The Recipe is Saved)"""
"TMI#J2562 ""Thankful that the recipe is left.""",J2562,"TMI # J2562 ""Thankful that the recipe is left."""
"TMI#A920 ""Origin of the seas.""",A920,"TMI # A920 ""Origin of the seas."""
"TMI#J581 ""Foolishness of noise-making when enemies overhear.""",J581,"TMI # J581 ""Foolishness of noise-making when enemies overhear."""
"TMI#N347 ""Innocent man accidentally suspected of crime.""",N347,"TMI # N347 ""Innocent man accidentally suspected of crime."""
"TMI#A1373 ""Why women attract men.""",A1373,"TMI # A1373 ""Why women attract men."""
"TMI#X1423 ""Lies about cabbages.""",X1423,"TMI # X1423 ""Read about cabbages."""
"ATU#821 ""The Devil as Advocate""",821,"ATU # 821 ""The Devil as Advocate"""
"TMI#K416 ""Repentant thief pretends to have found stolen cow.""",K416,"TMI # K416 ""Repentant thief pretends to have found stolen cow."""
"TMI#B604.2 ""Marriage to tortoise.""",B604.2,"TMI # B604.2 ""Marriage to tortoise."""
"TMI#B604 ""Marriage to reptile.""",B604,"TMI # B604 ""Marriage to reptile."""
"ATU#770A* ""Guardian Angel""",770A*,"ATU # 770A * ""Guardian Angel"""
"TMI#V238 ""Guardian angel.""",V238,"TMI # V238 ""Guardian angel."""
"TMI#F942.1 ""Ground opens and swallows up person.""",F942.1,"TMI # F942.1 ""Ground opens and swallows up person."""
"TMI#F942 ""Man sinks into earth.""",F942,"TMI # F942 ""Man sinks into earth."""
"TMI#J1661 ""Clever deductions.""",J1661,"TMI # J1661 ""Clever deductions."""
"TMI#T511.2.0 """"",T511.2.0,"TMI # T511.2.0 """""
"TMI#T511.2 ""Conception from eating plant.""",T511.2,"TMI # T511.2 ""Conception from eating plant."""
"TMI#K551.13 ""Respite from death until one pays a last visit.""",K551.13,"TMI # K551.13 ""Respite from death until one pays a last visit."""
"TMI#W154.26 ""Man demands ever larger gifts.""",W154.26,"TMI # W154.26 ""Man demands ever bigger gifts."""
"TMI#H1287 ""Quest to submarine monastery.""",H1287,"TMI # H1287 ""Quest to submarine monastery."""
"TMI#D512 ""Transformation by expressing astonishment at marvel.""",D512,"TMI # D512 ""Transformation by expressing astonishment at marvel."""
ATU#791*,791*,ATU # 791 *
"ATU#788 ""The Man who Was Burned Up and Lived Again""",788,"ATU # 788 ""The Man Who Was Burned Up and Lived Again"""
"TMI#F575.1 ""Remarkably beautiful woman.""",F575.1,"TMI # F575.1 ""Remarkably beautiful woman."""
"ATU#924 ""Discussion in Sign Language""",924,"ATU # 924 ""Discussion in Sign Language"""
"TMI#H607.1 ""Discussion between priest and Jew carried on by symbols.""",H607.1,"TMI # H607.1 ""Discussion between priest and Jew carried on by symbols."""
"TMI#J1804 ""Conversation by sign language mutually misunderstood.""",J1804,"TMI # J1804 ""Conversation by sign language mutually misunderstood."""
"TMI#A50 ""Conflict of good and evil creators.""",A50,"TMI # A50 ""Conflict of good and evil creators."""
"TMI#A137.4 ""God (goddess) with basket.""",A137.4,"TMI # A137.4 ""God (goddess) with basket."""
"TMI#A137 ""Pictorial representations of gods.""",A137,"TMI # A137 ""Pictorial representations of goods."""
"TMI#A2496 ""Sexual intercourse of animals.""",A2496,"TMI # A2496 ""Sexual intercourse of animals."""
"TMI#D630 ""Transformation and disenchantment at will.""",D630,"TMI # D630 ""Transformation and disenchantment at will."""
"TMI#H1377 ""Enigmatical quests.""",H1377,"TMI # H1377 ""Enigmatical quests."""
"TMI#F1041.1.2.2 ""Woman dies on hearing of her husband's death.""",F1041.1.2.2,"TMI # F1041.1.2.2 ""Woman dies on hearing of her husband's death."""
"TMI#S74 ""Cruel nephew.""",S74,"TMI # S74 ""Cruel nephew."""
ATU#2015*,2015*,ATU # 2015 *
"TMI#F482.4 ""Possessions of brownies.""",F482.4,"TMI # F482.4 ""Possessions of brownies."""
"TMI#H175 ""Recognition by “force of nature”.""",H175,"TMI # H175 ""Recognition by"" force of nature ""."""
"TMI#K1339.2 ""Woman enticed to upper world on a stretching tree.""",K1339.2,"TMI # K1339.2 ""Woman enticed to upper world on a stretching tree."""
"TMI#K1339 ""Girl tricked into man's room (power)-- miscellaneous.""",K1339,"TMI # K1339 ""Girl tricked into man's room (power) - miscellaneous."""
"ATU#467 ""The Quest for the Wonderful Flower (Jewel)""",467,"ATU # 467 ""The Quest for the Wonderful Flower (Jewel)"""
"TMI#D457.1.3 ""Transformation: drops of blood to flowers.""",D457.1.3,"TMI # D457.1.3 ""Transformation: drops of blood to flowers."""
"TMI#D457.1.1 ""Transformation: blood to rubies.""",D457.1.1,"TMI # D457.1.1 ""Transformation: blood to rubies."""
"TMI#A37 ""Joint creators.""",A37,"TMI # A37 ""Joint creators."""
"TMI#Q486.1 ""Criminal's house burned down.""",Q486.1,"TMI # Q486.1 ""Criminal's house burned down."""
"TMI#Q486 ""Criminal's property destroyed as punishment.""",Q486,"TMI # Q486 ""Criminal's property destroyed as punishment."""
"ATU#804B ""The Church in Hell""",804B,"ATU # 804B ""The Church in Hell"""
"TMI#K1781 ""Threat to build a church in hell.""",K1781,"TMI # K1781 ""Threat to build a church in hell."""
"TMI#F931.9.2 ""Sea yields people whatever they desire.""",F931.9.2,"TMI # F931.9.2 ""Sea yields people whatever they desire."""
"TMI#F931.9 ""Passing through sea unscathed.""",F931.9,"TMI # F931.9 ""Passing through the sea unscathed."""
"TMI#F931 ""Extraordinary occurrence connected with sea.""",F931,"TMI # F931 ""Extraordinary occurrence connected with sea."""
"TMI#K527 ""Escape by substituting another person in place of the intended victim.""",K527,"TMI # K527 ""Escape by substituting another person in place of the intended victim."""
"TMI#F962.4 ""Shower of blood.""",F962.4,"TMI # F962.4 ""Shower of blood."""
"TMI#J146 ""Educated men as choice company.""",J146,"TMI # J146 ""Educated men as choice company."""
"ATU#891A ""Crystal Palace (previously The Princess from the Tower Recovers her Husband)""",891A,"ATU # 891A ""Crystal Palace (formerly The Princess from the Tower Recovers her Husband)"""
"TMI#F494.1 ""Guardian spirit of land.""",F494.1,"TMI # F494.1 ""Guardian spirit of country."""
"TMI#F494 ""Land-spirits.""",F494,"TMI # F494 ""Land-spirits."""
"TMI#J815 ""Unpleasant truths must be withheld from the great.""",J815,"TMI # J815 ""Unpleasant truths must be withheld from the great."""
"TMI#C401.3 ""Tabu: speaking while searching for treasure.""",C401.3,"TMI # C401.3 ""Tabu: speaking while searching for treasure."""
"TMI#C401 ""Tabu: speaking during certain time.""",C401,"TMI # C401 ""Tabu: speaking during certain time."""
"TMI#E501.4.3 ""Boar (sow) in wild hunt.""",E501.4.3,"TMI # E501.4.3 ""Boar (sow) a wild hunt."""
"ATU#48* ""Flatterer Rewarded, Honest One Punished (previously The Bear who Went to the Monkey for the Gold Chain)""",48*,"ATU # 48 * ""Flattering Rewarded, Honest One Punished (previously The Bear Who Went to the Monkey for the Gold Chain)"""
"TMI#J815.1 ""Liar rewarded by the apes.""",J815.1,"TMI # J815.1 ""Liar rewarded by the apes."""
"TMI#D1712.0 """"",D1712.0,"TMI # D1712.0 """""
"TMI#D1712 ""Soothsayer (diviner, oracle, etc.).""",D1712,"TMI # D1712 ""Soothsayer (diviner, oracle, etc.)."""
"TMI#G33 ""Child born as cannibal.""",G33,"TMI # G33 ""Child born as cannibal."""
"TMI#D11.1 ""Transformation: ogress to man.""",D11.1,"TMI # D11.1 ""Transformation: ogress two man."""
"TMI#D716 ""Disenchantment by overcoming enchanted person in fight (contest).""",D716,"TMI # D716 ""Disenchantment by overcoming enchanted person in fight (contest)."""
"TMI#D1602.8.0 """"",D1602.8.0,"TMI # D1602.8.0 """""
"TMI#D1602.8 ""Saint's bell when stolen miraculously returns.""",D1602.8,"TMI # D1602.8 ""Saint's bell when stolen miraculously returns."""
"TMI#T211.4 ""Spouse's corpse kept after death.""",T211.4,"TMI # T211.4 ""Spouse's corpse kept after death."""
"TMI#F807 ""Rock of extraordinary color.""",F807,"TMI # F807 ""Rock of extraordinary color."""
ATU#1**,1**,ATU # 1 **
"ATU#1 ""The Theft of Fish""",1,"ATU # 1 ""The Theft of Fish"""
"TMI#K341.2.1 ""Animal feigns death repeatedly and then entices owner from goods.""",K341.2.1,"TMI # K341.2.1 ""Animal feigns death repeatedly and then entices owner from goods."""
"TMI#K371.1 ""Trickster throws fish off the wagon.""",K371.1,"TMI # K371.1 ""Trickster throws fish off the wagon."""
"TMI#K341.2 ""Thief shams death and steals.""",K341.2,"TMI # K341.2 ""Thief shams death and steals."""
"TMI#K1026 ""Dupe imitates trickster's thefts and is caught.""",K1026,"TMI # K1026 ""Dupe imitates trickster's thefts and is caught."""
"TMI#W154.2 ""Monster ungrateful for rescue.""",W154.2,"TMI # W154.2 ""Monster ungrateful for rescue."""
"TMI#X1233.4 ""Miscellaneous lies about hogs.""",X1233.4,"TMI # X1233.4 ""Miscellaneous lies about hogs."""
"ATU#923A ""Like Wind in the Hot Sun""",923A,"ATU # 923A ""Like Wind in the Hot Sun"""
"TMI#H592.1.1 ""“Love like wind in hot sun.”""",H592.1.1,"TMI # H592.1.1 """" Love like wind in hot sun. """""
"TMI#B620 ""Animal suitor.""",B620,"TMI # B620 ""Animal suitor."""
"TMI#F169.1 ""Pillars of silver and glass in otherworld.""",F169.1,"TMI # F169.1 ""Pillars of silver and glass in otherworld."""
"TMI#F169 ""Nature of the otherworld--miscellaneous.""",F169,"TMI # F169 ""Nature of the otherworld - miscellaneous."""
"TMI#C841 ""Tabu: killing certain animals.""",C841,"TMI # C841 ""Tabu: killing certain animals."""
ATU#1853B*,1853B*,ATU # 1853B *
"ATU#1833B ""“Where Is the Father?” (previously “Where Did Our Father Stay?”)""",1833B,"ATU # 1833B ""Where Is the Father?"" (previously ""Where Did Our Father Stay?"") """
"TMI#X435.2 ""Parson “Where did the father stay?”--“He stayed to hold the oxen.”""",X435.2,"TMI # X435.2 ""Parson"" Where did the father stay? ""-"" He stayed to hold the oxen. """""
"TMI#D199 ""Transformation: man to other animals than those already treated.""",D199,"TMI # D199 ""Transformation: man to animals other than those already treated."""
"TMI#H919 ""Assignment of tasks in response to suggestion--miscellaneous.""",H919,"TMI # H919 ""Assignment of tasks in response to suggestion - miscellaneous."""
"TMI#A776 ""Origin of constellation Lyra.""",A776,"TMI # A776 ""Origin of constellation Lyra."""
"ATU#159A ""Animals Warm Selves at Charcoal Burner's Fire""",159A,"ATU # 159A ""Animals Warm Selves at Charcoal Burner's Fire"""
"TMI#T575 ""Child speaks before birth.""",T575,"TMI # T575 ""Child speaks before birth."""
"TMI#N884 ""Robber as helper.""",N884,"TMI # N884 ""Robber as helper."""
"TMI#M301.6 ""Fairies as prophets.""",M301.6,"TMI # M301.6 ""Fairies as prophets."""
"TMI#C56 ""Tabu: unseemly acts while carrying divine image.""",C56,"TMI # C56 ""Tabu: unseemly acts while carrying divine image."""
"TMI#D2078 ""Imprisoning by magic.""",D2078,"TMI # D2078 ""Imprisoning by magic."""
"TMI#A2468 ""Animal's behavior at death.""",A2468,"TMI # A2468 ""Animal's behavior at death."""
"TMI#F331.2 ""Mortal wins fairies' gratitude by letting them cut his hair and shave him.""",F331.2,"TMI # F331.2 ""Mortal wins fairies' gratitude by letting them cut his hair and shave him."""
"TMI#D712.1 ""Disenchantment by cutting off and reversing bodily members.""",D712.1,"TMI # D712.1 ""Disenchantment by cutting off and reversing bodily members."""
"TMI#D712 ""Disenchantment by violence.""",D712,"TMI # D712 ""Disenchantment by violence."""
